8.339999999999999771e-06,5.566275000000000084e+00,2.000000000000000000e+00,4.639999999999999621e-06,9.520000000000000332e-06,1.489999999999999964e-05,2.099999999999999884e-05,2.830000000000000010e-05,3.669999999999999760e-05,4.819999999999999930e-05,6.250000000000000130e-05,8.179999999999999609e-05,1.110000000000000011e-04
7.389999999999999380e-05,5.345956000000000152e+00,2.000000000000000000e+00,3.949999999999999789e-05,8.139999999999999992e-05,1.259999999999999998e-04,1.789999999999999870e-04,2.420000000000000005e-04,3.209999999999999963e-04,4.200000000000000174e-04,5.519999999999999733e-04,7.380000000000000492e-04,1.039999999999999909e-03
3.410000000000000216e-05,7.304066999999999865e+00,2.000000000000000000e+00,2.489999999999999877e-05,5.030000000000000291e-05,7.940000000000000551e-05,1.129999999999999955e-04,1.530000000000000056e-04,2.030000000000000012e-04,2.680000000000000090e-04,3.539999999999999853e-04,4.780000000000000178e-04,6.849999999999999535e-04
7.229999999999999556e-05,4.774689999999999657e+00,2.000000000000000000e+00,3.449999999999999833e-05,7.179999999999999696e-05,1.129999999999999955e-04,1.600000000000000131e-04,2.159999999999999919e-04,2.849999999999999886e-04,3.730000000000000134e-04,4.889999999999999599e-04,6.499999999999999702e-04,9.030000000000000483e-04
8.139999999999999992e-05,6.388334000000000401e+00,2.000000000000000000e+00,5.199999999999999680e-05,1.069999999999999988e-04,1.640000000000000019e-04,2.329999999999999986e-04,3.150000000000000131e-04,4.159999999999999744e-04,5.419999999999999471e-04,7.060000000000000303e-04,9.349999999999999587e-04,1.289999999999999914e-03
4.459999999999999989e-05,4.237845000000000084e+00,2.000000000000000000e+00,1.889999999999999862e-05,3.789999999999999966e-05,5.950000000000000292e-05,8.440000000000000507e-05,1.140000000000000063e-04,1.489999999999999897e-04,1.930000000000000021e-04,2.469999999999999865e-04,3.200000000000000262e-04,4.240000000000000062e-04
8.299999999999999815e-05,4.530948999999999671e+00,2.000000000000000000e+00,3.759999999999999915e-05,7.720000000000000625e-05,1.190000000000000058e-04,1.689999999999999879e-04,2.280000000000000126e-04,2.990000000000000036e-04,3.890000000000000228e-04,5.029999999999999749e-04,6.579999999999999478e-04,8.880000000000000089e-04
1.740000000000000010e-04,4.370555000000000412e+00,2.000000000000000000e+00,7.619999999999999549e-05,1.559999999999999972e-04,2.410000000000000033e-04,3.400000000000000244e-04,4.569999999999999952e-04,5.990000000000000316e-04,7.720000000000000083e-04,9.890000000000000787e-04,1.280000000000000105e-03,1.670000000000000043e-03
1.949999999999999965e-04,4.360979999999999634e+00,2.000000000000000000e+00,8.519999999999999742e-05,1.749999999999999982e-04,2.719999999999999979e-04,3.829999999999999854e-04,5.169999999999999899e-04,6.819999999999999890e-04,8.880000000000000089e-04,1.149999999999999981e-03,1.510000000000000057e-03,2.020000000000000094e-03
9.209999999999999911e-06,7.745366999999999891e+00,2.000000000000000000e+00,7.130000000000000344e-06,1.469999999999999986e-05,2.309999999999999906e-05,3.279999999999999767e-05,4.440000000000000180e-05,5.739999999999999931e-05,7.700000000000000139e-05,1.029999999999999964e-04,1.389999999999999905e-04,2.010000000000000068e-04
4.059999999999999753e-05,5.436211000000000126e+00,2.000000000000000000e+00,2.209999999999999847e-05,4.530000000000000335e-05,6.980000000000000256e-05,9.950000000000000619e-05,1.340000000000000045e-04,1.769999999999999926e-04,2.320000000000000014e-04,3.020000000000000223e-04,4.009999999999999893e-04,5.519999999999999733e-04
1.079999999999999960e-04,4.916063000000000294e+00,2.000000000000000000e+00,5.289999999999999835e-05,1.090000000000000067e-04,1.689999999999999879e-04,2.390000000000000089e-04,3.229999999999999907e-04,4.260000000000000006e-04,5.559999999999999621e-04,7.259999999999999743e-04,9.600000000000000243e-04,1.319999999999999993e-03
1.029999999999999964e-05,5.183708000000000204e+00,2.000000000000000000e+00,5.319999999999999886e-06,1.090000000000000067e-05,1.699999999999999987e-05,2.400000000000000061e-05,3.219999999999999664e-05,4.169999999999999716e-05,5.440000000000000093e-05,6.990000000000000499e-05,9.040000000000000184e-05,1.200000000000000030e-04
3.300000000000000253e-05,6.211113000000000106e+00,2.000000000000000000e+00,2.050000000000000024e-05,4.220000000000000254e-05,6.490000000000000543e-05,9.280000000000000597e-05,1.259999999999999998e-04,1.659999999999999963e-04,2.180000000000000134e-04,2.880000000000000073e-04,3.860000000000000041e-04,5.429999999999999714e-04
